commune_id,commune_name,quartier_id,quartier_name,adresse_id,adresse_name,type_collecte,jour,type_semaine
2,LAMENTIN,8,ACAJOU,1070,Rés Valverde,Ordures ménagères (bac gris),Lundi,
2,LAMENTIN,8,ACAJOU,1070,Rés Valverde,Ordures ménagères (bac gris),Jeudi,
2,LAMENTIN,8,ACAJOU,1070,Rés Valverde,"Encombrants, déchets verts, DEEE (électroménagers)",Mardi,Impaire
2,LAMENTIN,8,ACAJOU,1070,Rés Valverde,Emballages (bac jaune),Mercredi,Paire
2,LAMENTIN,8,ACAJOU,1071,Rés Varina,Ordures ménagères (bac gris),Lundi,
2,LAMENTIN,8,ACAJOU,1071,Rés Varina,Ordures ménagères (bac gris),Jeudi,
2,LAMENTIN,8,ACAJOU,1071,Rés Varina,"Encombrants, déchets verts, DEEE (électroménagers)",Mardi,Impaire
2,LAMENTIN,8,ACAJOU,1071,Rés Varina,Emballages (bac jaune),Mercredi,Paire
2,LAMENTIN,8,ACAJOU,1072,Rue des Châtaigniers,Ordures ménagères (bac gris),Lundi,
2,LAMENTIN,8,ACAJOU,1072,Rue des Châtaigniers,Ordures ménagères (bac gris),Jeudi,
2,LAMENTIN,8,ACAJOU,1072,Rue des Châtaigniers,"Encombrants, déchets verts, DEEE (électroménagers)",Mardi,Impaire
2,LAMENTIN,8,ACAJOU,1072,Rue des Châtaigniers,Emballages (bac jaune),Mercredi,Paire
2,LAMENTIN,8,ACAJOU,1073,Station service Texaco,Ordures ménagères (bac gris),Mardi,
2,LAMENTIN,8,ACAJOU,1073,Station service Texaco,Ordures ménagères (bac gris),Vendredi,
2,LAMENTIN,8,ACAJOU,1073,Station service Texaco,"Encombrants, déchets verts, DEEE (électroménagers)",Mardi,Impaire
2,LAMENTIN,8,ACAJOU,1073,Station service Texaco,Emballages (bac jaune),Mercredi,Paire
2,LAMENTIN,8,ACAJOU,1074,Station service total,Ordures ménagères (bac gris),Mardi,
2,LAMENTIN,8,ACAJOU,1074,Station service total,Ordures ménagères (bac gris),Vendredi,
2,LAMENTIN,8,ACAJOU,1074,Station service total,"Encombrants, déchets verts, DEEE (électroménagers)",Mardi,Impaire
2,LAMENTIN,8,ACAJOU,1074,Station service total,Emballages (bac jaune),Mercredi,Paire
2,LAMENTIN,8,ACAJOU,2176,Rés Olympe,Ordures ménagères (bac gris),Lundi,
2,LAMENTIN,8,ACAJOU,2176,Rés Olympe,Ordures ménagères (bac gris),Jeudi,
2,LAMENTIN,8,ACAJOU,2176,Rés Olympe,"Encombrants, déchets verts, DEEE (électroménagers)",Mardi,Impaire
2,LAMENTIN,8,ACAJOU,2176,Rés Olympe,Emballages (bac jaune),Mercredi,Paire
2,LAMENTIN,9,ACAJOU PROLONGE,1075,Imp Abricotier,Ordures ménagères (bac gris),Lundi,
2,LAMENTIN,9,ACAJOU PROLONGE,1075,Imp Abricotier,Ordures ménagères (bac gris),Jeudi,
2,LAMENTIN,9,ACAJOU PROLONGE,1075,Imp Abricotier,"Encombrants, déchets verts, DEEE (électroménagers)",Mardi,Impaire
2,LAMENTIN,9,ACAJOU PROLONGE,1075,Imp Abricotier,Emballages (bac jaune),Mardi,Impaire
2,LAMENTIN,9,ACAJOU PROLONGE,1076,Imp Bois d'Amourette,Ordures ménagères (bac gris),Lundi,
2,LAMENTIN,9,ACAJOU PROLONGE,1076,Imp Bois d'Amourette,Ordures ménagères (bac gris),Jeudi,
2,LAMENTIN,9,ACAJOU PROLONGE,1076,Imp Bois d'Amourette,"Encombrants, déchets verts, DEEE (électroménagers)",Mardi,Impaire
2,LAMENTIN,9,ACAJOU PROLONGE,1076,Imp Bois d'Amourette,Emballages (bac jaune),Mardi,Impaire
2,LAMENTIN,9,ACAJOU PROLONGE,1077,Imp Christophine,Ordures ménagères (bac gris),Lundi,
2,LAMENTIN,9,ACAJOU PROLONGE,1077,Imp Christophine,Ordures ménagères (bac gris),Jeudi,
2,LAMENTIN,9,ACAJOU PROLONGE,1077,Imp Christophine,"Encombrants, déchets verts, DEEE (électroménagers)",Mardi,Impaire
2,LAMENTIN,9,ACAJOU PROLONGE,1077,Imp Christophine,Emballages (bac jaune),Mardi,Impaire
2,LAMENTIN,9,ACAJOU PROLONGE,1078,Imp Mangot vert,Ordures ménagères (bac gris),Lundi,
2,LAMENTIN,9,ACAJOU PROLONGE,1078,Imp Mangot vert,Ordures ménagères (bac gris),Jeudi,
2,LAMENTIN,9,ACAJOU PROLONGE,1078,Imp Mangot vert,"Encombrants, déchets verts, DEEE (électroménagers)",Mardi,Impaire
2,LAMENTIN,9,ACAJOU PROLONGE,1078,Imp Mangot vert,Emballages (bac jaune),Mardi,Impaire
2,LAMENTIN,9,ACAJOU PROLONGE,2187,Acajou Prolongé,Ordures ménagères (bac gris),Mardi,
2,LAMENTIN,9,ACAJOU PROLONGE,2187,Acajou Prolongé,Ordures ménagères (bac gris),Vendredi,
2,LAMENTIN,9,ACAJOU PROLONGE,2187,Acajou Prolongé,"Encombrants, déchets verts, DEEE (électroménagers)",Mardi,Impaire
2,LAMENTIN,9,ACAJOU PROLONGE,2187,Acajou Prolongé,Emballages (bac jaune),Mercredi,Paire
2,LAMENTIN,10,AEROPORT,1079,Aéroport,Ordures ménagères (bac gris),Mardi,
2,LAMENTIN,10,AEROPORT,1079,Aéroport,Ordures ménagères (bac gris),Jeudi,
2,LAMENTIN,10,AEROPORT,1079,Aéroport,"Encombrants, déchets verts, DEEE (électroménagers)",Lundi,Impaire
2,LAMENTIN,10,AEROPORT,1080,Base militaire aéroportuaire,Ordures ménagères (bac gris),Mardi,
2,LAMENTIN,10,AEROPORT,1080,Base militaire aéroportuaire,Ordures ménagères (bac gris),Jeudi,
2,LAMENTIN,10,AEROPORT,1080,Base militaire aéroportuaire,"Encombrants, déchets verts, DEEE (électroménagers)",Lundi,Impaire
2,LAMENTIN,10,AEROPORT,1081,Port Cohé,Ordures ménagères (bac gris),Mardi,
2,LAMENTIN,10,AEROPORT,1081,Port Cohé,Ordures ménagères (bac gris),Jeudi,
2,LAMENTIN,10,AEROPORT,1081,Port Cohé,"Encombrants, déchets verts, DEEE (électroménagers)",Lundi,Impaire
2,LAMENTIN,10,AEROPORT,1082,Rés de l'Air,Ordures ménagères (bac gris),Mardi,
2,LAMENTIN,10,AEROPORT,1082,Rés de l'Air,Ordures ménagères (bac gris),Jeudi,
2,LAMENTIN,10,AEROPORT,1082,Rés de l'Air,"Encombrants, déchets verts, DEEE (électroménagers)",Lundi,Impaire
2,LAMENTIN,10,AEROPORT,1083,Restaurant Chez Maimaine,Ordures ménagères (bac gris),Mardi,
2,LAMENTIN,10,AEROPORT,1083,Restaurant Chez Maimaine,Ordures ménagères (bac gris),Jeudi,
2,LAMENTIN,10,AEROPORT,1083,Restaurant Chez Maimaine,"Encombrants, déchets verts, DEEE (électroménagers)",Lundi,Impaire
2,LAMENTIN,10,AEROPORT,1084,Station service Total / Vito,Ordures ménagères (bac gris),Mardi,
2,LAMENTIN,10,AEROPORT,1084,Station service Total / Vito,Ordures ménagères (bac gris),Jeudi,
2,LAMENTIN,10,AEROPORT,1084,Station service Total / Vito,"Encombrants, déchets verts, DEEE (électroménagers)",Lundi,Impaire
2,LAMENTIN,10,AEROPORT,1085,Zone Fret,Ordures ménagères (bac gris),Mardi,
2,LAMENTIN,10,AEROPORT,1085,Zone Fret,Ordures ménagères (bac gris),Jeudi,
2,LAMENTIN,10,AEROPORT,1085,Zone Fret,"Encombrants, déchets verts, DEEE (électroménagers)",Lundi,Impaire
2,LAMENTIN,11,BALLEU,1086,Che Balleu,Ordures ménagères (bac gris),Mardi,
2,LAMENTIN,11,BALLEU,1086,Che Balleu,Ordures ménagères (bac gris),Vendredi,
2,LAMENTIN,11,BALLEU,1086,Che Balleu,"Encombrants, déchets verts, DEEE (électroménagers)",Mercredi,Impaire
2,LAMENTIN,11,BALLEU,1086,Che Balleu,Emballages (bac jaune),Jeudi,Paire
2,LAMENTIN,11,BALLEU,1087,Che Violettes,Ordures ménagères (bac gris),Mardi,
2,LAMENTIN,11,BALLEU,1087,Che Violettes,Ordures ménagères (bac gris),Vendredi,
2,LAMENTIN,11,BALLEU,1087,Che Violettes,"Encombrants, déchets verts, DEEE (électroménagers)",Mercredi,Impaire
2,LAMENTIN,11,BALLEU,1087,Che Violettes,Emballages (bac jaune),Jeudi,Paire
2,LAMENTIN,11,BALLEU,1088,Foyer de Tabitha,Ordures ménagères (bac gris),Mardi,
2,LAMENTIN,11,BALLEU,1088,Foyer de Tabitha,Ordures ménagères (bac gris),Vendredi,
2,LAMENTIN,11,BALLEU,1088,Foyer de Tabitha,"Encombrants, déchets verts, DEEE (électroménagers)",Mercredi,Impaire
2,LAMENTIN,11,BALLEU,1088,Foyer de Tabitha,Emballages (bac jaune),Jeudi,Paire
2,LAMENTIN,11,BALLEU,1089,Imp Campanule,Ordures ménagères (bac gris),Mardi,
2,LAMENTIN,11,BALLEU,1089,Imp Campanule,Ordures ménagères (bac gris),Vendredi,
2,LAMENTIN,11,BALLEU,1089,Imp Campanule,"Encombrants, déchets verts, DEEE (électroménagers)",Mercredi,Impaire
2,LAMENTIN,11,BALLEU,1089,Imp Campanule,Emballages (bac jaune),Jeudi,Paire
2,LAMENTIN,11,BALLEU,1090,Imp Les Lilas,Ordures ménagères (bac gris),Mardi,
2,LAMENTIN,11,BALLEU,1090,Imp Les Lilas,Ordures ménagères (bac gris),Vendredi,
2,LAMENTIN,11,BALLEU,1090,Imp Les Lilas,"Encombrants, déchets verts, DEEE (électroménagers)",Mercredi,Impaire
2,LAMENTIN,11,BALLEU,1090,Imp Les Lilas,Emballages (bac jaune),Jeudi,Paire
2,LAMENTIN,12,BAS MISSION,1091,Rue du Trou au Chat,Ordures ménagères (bac gris),Lundi,
2,LAMENTIN,12,BAS MISSION,1091,Rue du Trou au Chat,Ordures ménagères (bac gris),Mercredi,
2,LAMENTIN,12,BAS MISSION,1091,Rue du Trou au Chat,Ordures ménagères (bac gris),Vendredi,
2,LAMENTIN,12,BAS MISSION,1091,Rue du Trou au Chat,"Encombrants, déchets verts, DEEE (électroménagers)",Lundi,Impaire
2,LAMENTIN,12,BAS MISSION,1091,Rue du Trou au Chat,Emballages (bac jaune),Jeudi,Impaire
2,LAMENTIN,12,BAS MISSION,1092,ZA de Manithy,Ordures ménagères (bac gris),Lundi,
2,LAMENTIN,12,BAS MISSION,1092,ZA de Manithy,Ordures ménagères (bac gris),Mercredi,
2,LAMENTIN,12,BAS MISSION,1092,ZA de Manithy,Ordures ménagères (bac gris),Vendredi,
2,LAMENTIN,12,BAS MISSION,1092,ZA de Manithy,"Encombrants, déchets verts, DEEE (électroménagers)",Lundi,Impaire
2,LAMENTIN,12,BAS MISSION,1092,ZA de Manithy,Emballages (bac jaune),Jeudi,Impaire
2,LAMENTIN,13,BASSE GONDEAU,1093,Che Basse Gondeau,Ordures ménagères (bac gris),Mardi,
2,LAMENTIN,13,BASSE GONDEAU,1093,Che Basse Gondeau,Ordures ménagères (bac gris),Vendredi,
2,LAMENTIN,13,BASSE GONDEAU,1093,Che Basse Gondeau,"Encombrants, déchets verts, DEEE (électroménagers)",Mercredi,Impaire
2,LAMENTIN,13,BASSE GONDEAU,1093,Che Basse Gondeau,Emballages (bac jaune),Jeudi,Impaire
2,LAMENTIN,13,BASSE GONDEAU,1094,Che Californie n°1 de Résédas à entrée imp Igéri,Ordures ménagères (bac gris),Mardi,
2,LAMENTIN,13,BASSE GONDEAU,1094,Che Californie n°1 de Résédas à entrée imp Igéri,Ordures ménagères (bac gris),Vendredi,
2,LAMENTIN,13,BASSE GONDEAU,1094,Che Californie n°1 de Résédas à entrée imp Igéri,"Encombrants, déchets verts, DEEE (électroménagers)",Mercredi,Impaire
2,LAMENTIN,13,BASSE GONDEAU,1094,Che Californie n°1 de Résédas à entrée imp Igéri,Emballages (bac jaune),Jeudi,Impaire
2,LAMENTIN,13,BASSE GONDEAU,1095,Che Moussache,Ordures ménagères (bac gris),Mardi,
2,LAMENTIN,13,BASSE GONDEAU,1095,Che Moussache,Ordures ménagères (bac gris),Vendredi,
2,LAMENTIN,13,BASSE GONDEAU,1095,Che Moussache,"Encombrants, déchets verts, DEEE (électroménagers)",Mercredi,Impaire
2,LAMENTIN,13,BASSE GONDEAU,1095,Che Moussache,Emballages (bac jaune),Jeudi,Impaire
2,LAMENTIN,13,BASSE GONDEAU,1096,Imp Jonquille,Ordures ménagères (bac gris),Lundi,
2,LAMENTIN,13,BASSE GONDEAU,1096,Imp Jonquille,Ordures ménagères (bac gris),Jeudi,
2,LAMENTIN,13,BASSE GONDEAU,1096,Imp Jonquille,"Encombrants, déchets verts, DEEE (électroménagers)",Mercredi,Impaire
2,LAMENTIN,13,BASSE GONDEAU,1096,Imp Jonquille,Emballages (bac jaune),Jeudi,Impaire
2,LAMENTIN,13,BASSE GONDEAU,1097,Imp Pâquerette,Ordures ménagères (bac gris),Mardi,
2,LAMENTIN,13,BASSE GONDEAU,1097,Imp Pâquerette,Ordures ménagères (bac gris),Vendredi,
2,LAMENTIN,13,BASSE GONDEAU,1097,Imp Pâquerette,"Encombrants, déchets verts, DEEE (électroménagers)",Mercredi,Impaire
2,LAMENTIN,13,BASSE GONDEAU,1097,Imp Pâquerette,Emballages (bac jaune),Jeudi,Impaire
2,LAMENTIN,13,BASSE GONDEAU,1098,Imp Pécome,Ordures ménagères (bac gris),Lundi,
2,LAMENTIN,13,BASSE GONDEAU,1098,Imp Pécome,Ordures ménagères (bac gris),Jeudi,
2,LAMENTIN,13,BASSE GONDEAU,1098,Imp Pécome,"Encombrants, déchets verts, DEEE (électroménagers)",Mercredi,Impaire
2,LAMENTIN,13,BASSE GONDEAU,1098,Imp Pécome,Emballages (bac jaune),Jeudi,Impaire
2,LAMENTIN,13,BASSE GONDEAU,1099,Imp Résédas,Ordures ménagères (bac gris),Lundi,
2,LAMENTIN,13,BASSE GONDEAU,1099,Imp Résédas,Ordures ménagères (bac gris),Jeudi,
2,LAMENTIN,13,BASSE GONDEAU,1099,Imp Résédas,"Encombrants, déchets verts, DEEE (électroménagers)",Mercredi,Impaire
2,LAMENTIN,13,BASSE GONDEAU,1099,Imp Résédas,Emballages (bac jaune),Jeudi,Impaire
2,LAMENTIN,13,BASSE GONDEAU,1100,Lot Les Mahoganys,Ordures ménagères (bac gris),Mardi,
2,LAMENTIN,13,BASSE GONDEAU,1100,Lot Les Mahoganys,Ordures ménagères (bac gris),Vendredi,
2,LAMENTIN,13,BASSE GONDEAU,1100,Lot Les Mahoganys,"Encombrants, déchets verts, DEEE (électroménagers)",Mercredi,Impaire
2,LAMENTIN,13,BASSE GONDEAU,1100,Lot Les Mahoganys,Emballages (bac jaune),Jeudi,Impaire
2,LAMENTIN,13,BASSE GONDEAU,1101,Lot Les Toits,Ordures ménagères (bac gris),Mardi,
2,LAMENTIN,13,BASSE GONDEAU,1101,Lot Les Toits,Ordures ménagères (bac gris),Vendredi,
2,LAMENTIN,13,BASSE GONDEAU,1101,Lot Les Toits,"Encombrants, déchets verts, DEEE (électroménagers)",Mercredi,Impaire
2,LAMENTIN,13,BASSE GONDEAU,1101,Lot Les Toits,Emballages (bac jaune),Jeudi,Impaire
2,LAMENTIN,13,BASSE GONDEAU,1102,Rés California,Ordures ménagères (bac gris),Mardi,
2,LAMENTIN,13,BASSE GONDEAU,1102,Rés California,Ordures ménagères (bac gris),Vendredi,
2,LAMENTIN,13,BASSE GONDEAU,1102,Rés California,"Encombrants, déchets verts, DEEE (électroménagers)",Mercredi,Impaire
2,LAMENTIN,13,BASSE GONDEAU,1102,Rés California,Emballages (bac jaune),Jeudi,Impaire
2,LAMENTIN,13,BASSE GONDEAU,1103,Rés La Marine,Ordures ménagères (bac gris),Mardi,
2,LAMENTIN,13,BASSE GONDEAU,1103,Rés La Marine,Ordures ménagères (bac gris),Vendredi,
2,LAMENTIN,13,BASSE GONDEAU,1103,Rés La Marine,"Encombrants, déchets verts, DEEE (électroménagers)",Mercredi,Impaire
2,LAMENTIN,13,BASSE GONDEAU,1103,Rés La Marine,Emballages (bac jaune),Jeudi,Impaire
2,LAMENTIN,13,BASSE GONDEAU,1104,Rés La Riviera,Ordures ménagères (bac gris),Mardi,
2,LAMENTIN,13,BASSE GONDEAU,1104,Rés La Riviera,Ordures ménagères (bac gris),Vendredi,
2,LAMENTIN,13,BASSE GONDEAU,1104,Rés La Riviera,"Encombrants, déchets verts, DEEE (électroménagers)",Mercredi,Impaire
2,LAMENTIN,13,BASSE GONDEAU,1104,Rés La Riviera,Emballages (bac jaune),Jeudi,Impaire
2,LAMENTIN,13,BASSE GONDEAU,1105,Rés Les Arcades,Ordures ménagères (bac gris),Mardi,
2,LAMENTIN,13,BASSE GONDEAU,1105,Rés Les Arcades,Ordures ménagères (bac gris),Vendredi,
2,LAMENTIN,13,BASSE GONDEAU,1105,Rés Les Arcades,"Encombrants, déchets verts, DEEE (électroménagers)",Mercredi,Impaire
2,LAMENTIN,13,BASSE GONDEAU,1105,Rés Les Arcades,Emballages (bac jaune),Jeudi,Impaire
2,LAMENTIN,13,BASSE GONDEAU,1106,Rés Les Emeraudes,Ordures ménagères (bac gris),Mardi,
2,LAMENTIN,13,BASSE GONDEAU,1106,Rés Les Emeraudes,Ordures ménagères (bac gris),Vendredi,
2,LAMENTIN,13,BASSE GONDEAU,1106,Rés Les Emeraudes,"Encombrants, déchets verts, DEEE (électroménagers)",Mercredi,Impaire
2,LAMENTIN,13,BASSE GONDEAU,1106,Rés Les Emeraudes,Emballages (bac jaune),Jeudi,Impaire
2,LAMENTIN,13,BASSE GONDEAU,1107,Rés Les Terrases,Ordures ménagères (bac gris),Mardi,
2,LAMENTIN,13,BASSE GONDEAU,1107,Rés Les Terrases,Ordures ménagères (bac gris),Vendredi,
2,LAMENTIN,13,BASSE GONDEAU,1107,Rés Les Terrases,"Encombrants, déchets verts, DEEE (électroménagers)",Mercredi,Impaire
2,LAMENTIN,13,BASSE GONDEAU,1107,Rés Les Terrases,Emballages (bac jaune),Jeudi,Impaire
2,LAMENTIN,13,BASSE GONDEAU,1108,Rés Morne Pavillon,Ordures ménagères (bac gris),Mardi,
2,LAMENTIN,13,BASSE GONDEAU,1108,Rés Morne Pavillon,Ordures ménagères (bac gris),Vendredi,
2,LAMENTIN,13,BASSE GONDEAU,1108,Rés Morne Pavillon,"Encombrants, déchets verts, DEEE (électroménagers)",Mercredi,Impaire
2,LAMENTIN,13,BASSE GONDEAU,1108,Rés Morne Pavillon,Emballages (bac jaune),Jeudi,Impaire
2,LAMENTIN,13,BASSE GONDEAU,1109,Rés Palatina,Ordures ménagères (bac gris),Mardi,
2,LAMENTIN,13,BASSE GONDEAU,1109,Rés Palatina,Ordures ménagères (bac gris),Vendredi,
2,LAMENTIN,13,BASSE GONDEAU,1109,Rés Palatina,"Encombrants, déchets verts, DEEE (électroménagers)",Mercredi,Impaire
2,LAMENTIN,13,BASSE GONDEAU,1109,Rés Palatina,Emballages (bac jaune),Jeudi,Impaire
2,LAMENTIN,13,BASSE GONDEAU,1110,Rés Petit Bourg Vanille,Ordures ménagères (bac gris),Mardi,
2,LAMENTIN,13,BASSE GONDEAU,1110,Rés Petit Bourg Vanille,Ordures ménagères (bac gris),Vendredi,
2,LAMENTIN,13,BASSE GONDEAU,1110,Rés Petit Bourg Vanille,"Encombrants, déchets verts, DEEE (électroménagers)",Mercredi,Impaire
2,LAMENTIN,13,BASSE GONDEAU,1110,Rés Petit Bourg Vanille,Emballages (bac jaune),Jeudi,Impaire
2,LAMENTIN,13,BASSE GONDEAU,1111,Rés Ryzzophore,Ordures ménagères (bac gris),Mardi,
2,LAMENTIN,13,BASSE GONDEAU,1111,Rés Ryzzophore,Ordures ménagères (bac gris),Vendredi,
2,LAMENTIN,13,BASSE GONDEAU,1111,Rés Ryzzophore,"Encombrants, déchets verts, DEEE (électroménagers)",Mercredi,Impaire
2,LAMENTIN,13,BASSE GONDEAU,1111,Rés Ryzzophore,Emballages (bac jaune),Jeudi,Impaire
2,LAMENTIN,13,BASSE GONDEAU,1112,Rés Valmayore,Ordures ménagères (bac gris),Mardi,
2,LAMENTIN,13,BASSE GONDEAU,1112,Rés Valmayore,Ordures ménagères (bac gris),Vendredi,
2,LAMENTIN,13,BASSE GONDEAU,1112,Rés Valmayore,"Encombrants, déchets verts, DEEE (électroménagers)",Mercredi,Impaire
2,LAMENTIN,13,BASSE GONDEAU,1112,Rés Valmayore,Emballages (bac jaune),Jeudi,Impaire
2,LAMENTIN,13,BASSE GONDEAU,1113,Rés Valmauris,Ordures ménagères (bac gris),Mardi,
2,LAMENTIN,13,BASSE GONDEAU,1113,Rés Valmauris,Ordures ménagères (bac gris),Vendredi,
2,LAMENTIN,13,BASSE GONDEAU,1113,Rés Valmauris,"Encombrants, déchets verts, DEEE (électroménagers)",Mercredi,Impaire
2,LAMENTIN,13,BASSE GONDEAU,1113,Rés Valmauris,Emballages (bac jaune),Jeudi,Impaire
2,LAMENTIN,106,BECOUYA,1114,Che Beauvais,Ordures ménagères (bac gris),Mercredi,
2,LAMENTIN,106,BECOUYA,1114,Che Beauvais,Ordures ménagères (bac gris),Samedi,
2,LAMENTIN,106,BECOUYA,1114,Che Beauvais,"Encombrants, déchets verts, DEEE (électroménagers)",Jeudi,Impaire
2,LAMENTIN,106,BECOUYA,1114,Che Beauvais,Emballages (bac jaune),Vendredi,Impaire
2,LAMENTIN,106,BECOUYA,1115,Che Jean-Baptiste,Ordures ménagères (bac gris),Mercredi,
2,LAMENTIN,106,BECOUYA,1115,Che Jean-Baptiste,Ordures ménagères (bac gris),Samedi,
2,LAMENTIN,106,BECOUYA,1115,Che Jean-Baptiste,"Encombrants, déchets verts, DEEE (électroménagers)",Jeudi,Impaire
2,LAMENTIN,106,BECOUYA,1115,Che Jean-Baptiste,Emballages (bac jaune),Mercredi,Impaire
2,LAMENTIN,106,BECOUYA,1116,De Bécouya à RD3,Ordures ménagères (bac gris),Mercredi,
2,LAMENTIN,106,BECOUYA,1116,De Bécouya à RD3,Ordures ménagères (bac gris),Samedi,
2,LAMENTIN,106,BECOUYA,1116,De Bécouya à RD3,"Encombrants, déchets verts, DEEE (électroménagers)",Jeudi,Impaire
2,LAMENTIN,106,BECOUYA,1116,De Bécouya à RD3,Emballages (bac jaune),Mercredi,Impaire
2,LAMENTIN,107,BELEME,1117,Che Bélème jusqu'à Belfort,Ordures ménagères (bac gris),Mardi,
2,LAMENTIN,107,BELEME,1117,Che Bélème jusqu'à Belfort,Ordures ménagères (bac gris),Vendredi,
2,LAMENTIN,107,BELEME,1117,Che Bélème jusqu'à Belfort,"Encombrants, déchets verts, DEEE (électroménagers)",Vendredi,Impaire
2,LAMENTIN,107,BELEME,1117,Che Bélème jusqu'à Belfort,Emballages (bac jaune),Jeudi,Paire
2,LAMENTIN,107,BELEME,1118,Che Ceylan,Ordures ménagères (bac gris),Mardi,
2,LAMENTIN,107,BELEME,1118,Che Ceylan,Ordures ménagères (bac gris),Vendredi,
2,LAMENTIN,107,BELEME,1118,Che Ceylan,"Encombrants, déchets verts, DEEE (électroménagers)",Vendredi,Impaire
2,LAMENTIN,107,BELEME,1118,Che Ceylan,Emballages (bac jaune),Jeudi,Paire
2,LAMENTIN,107,BELEME,1119,Che Dorzon,Ordures ménagères (bac gris),Mardi,
2,LAMENTIN,107,BELEME,1119,Che Dorzon,Ordures ménagères (bac gris),Vendredi,
2,LAMENTIN,107,BELEME,1119,Che Dorzon,"Encombrants, déchets verts, DEEE (électroménagers)",Vendredi,Impaire
2,LAMENTIN,107,BELEME,1119,Che Dorzon,Emballages (bac jaune),Jeudi,Paire
2,LAMENTIN,107,BELEME,1120,Che Nestor,Ordures ménagères (bac gris),Mardi,
2,LAMENTIN,107,BELEME,1120,Che Nestor,Ordures ménagères (bac gris),Vendredi,
2,LAMENTIN,107,BELEME,1120,Che Nestor,"Encombrants, déchets verts, DEEE (électroménagers)",Vendredi,Impaire
2,LAMENTIN,107,BELEME,1120,Che Nestor,Emballages (bac jaune),Jeudi,Paire
2,LAMENTIN,107,BELEME,1121,Imp Casse,Ordures ménagères (bac gris),Mardi,
2,LAMENTIN,107,BELEME,1121,Imp Casse,Ordures ménagères (bac gris),Vendredi,
2,LAMENTIN,107,BELEME,1121,Imp Casse,"Encombrants, déchets verts, DEEE (électroménagers)",Vendredi,Impaire
2,LAMENTIN,107,BELEME,1121,Imp Casse,Emballages (bac jaune),Jeudi,Paire
2,LAMENTIN,107,BELEME,1122,Imp Cocotier,Ordures ménagères (bac gris),Mardi,
2,LAMENTIN,107,BELEME,1122,Imp Cocotier,Ordures ménagères (bac gris),Vendredi,
2,LAMENTIN,107,BELEME,1122,Imp Cocotier,"Encombrants, déchets verts, DEEE (électroménagers)",Vendredi,Impaire
2,LAMENTIN,107,BELEME,1122,Imp Cocotier,Emballages (bac jaune),Mardi,Impaire
2,LAMENTIN,107,BELEME,1123,Imp Coupe-vent,Ordures ménagères (bac gris),Mardi,
2,LAMENTIN,107,BELEME,1123,Imp Coupe-vent,Ordures ménagères (bac gris),Vendredi,
2,LAMENTIN,107,BELEME,1123,Imp Coupe-vent,"Encombrants, déchets verts, DEEE (électroménagers)",Vendredi,Impaire
2,LAMENTIN,107,BELEME,1123,Imp Coupe-vent,Emballages (bac jaune),Jeudi,Paire
2,LAMENTIN,107,BELEME,1124,Imp Gaïac,Ordures ménagères (bac gris),Mardi,
2,LAMENTIN,107,BELEME,1124,Imp Gaïac,Ordures ménagères (bac gris),Vendredi,
2,LAMENTIN,107,BELEME,1124,Imp Gaïac,"Encombrants, déchets verts, DEEE (électroménagers)",Vendredi,Impaire
2,LAMENTIN,107,BELEME,1124,Imp Gaïac,Emballages (bac jaune),Mardi,Impaire
2,LAMENTIN,107,BELEME,1125,Imp Gardénia,Ordures ménagères (bac gris),Mardi,
2,LAMENTIN,107,BELEME,1125,Imp Gardénia,Ordures ménagères (bac gris),Vendredi,
2,LAMENTIN,107,BELEME,1125,Imp Gardénia,"Encombrants, déchets verts, DEEE (électroménagers)",Vendredi,Impaire
2,LAMENTIN,107,BELEME,1125,Imp Gardénia,Emballages (bac jaune),Mardi,Impaire
2,LAMENTIN,107,BELEME,1126,Imp Jean Calixte,Ordures ménagères (bac gris),Mardi,
2,LAMENTIN,107,BELEME,1126,Imp Jean Calixte,Ordures ménagères (bac gris),Vendredi,
2,LAMENTIN,107,BELEME,1126,Imp Jean Calixte,"Encombrants, déchets verts, DEEE (électroménagers)",Vendredi,Impaire
2,LAMENTIN,107,BELEME,1126,Imp Jean Calixte,Emballages (bac jaune),Jeudi,Paire
2,LAMENTIN,107,BELEME,1127,Imp Jujubier,Ordures ménagères (bac gris),Mardi,
2,LAMENTIN,107,BELEME,1127,Imp Jujubier,Ordures ménagères (bac gris),Vendredi,
2,LAMENTIN,107,BELEME,1127,Imp Jujubier,"Encombrants, déchets verts, DEEE (électroménagers)",Vendredi,Impaire
2,LAMENTIN,107,BELEME,1127,Imp Jujubier,Emballages (bac jaune),Jeudi,Paire
2,LAMENTIN,107,BELEME,1128,Imp Lagrand,Ordures ménagères (bac gris),Mardi,
2,LAMENTIN,107,BELEME,1128,Imp Lagrand,Ordures ménagères (bac gris),Vendredi,
2,LAMENTIN,107,BELEME,1128,Imp Lagrand,"Encombrants, déchets verts, DEEE (électroménagers)",Vendredi,Impaire
2,LAMENTIN,107,BELEME,1128,Imp Lagrand,Emballages (bac jaune),Jeudi,Paire
2,LAMENTIN,107,BELEME,1129,Imp Lépini,Ordures ménagères (bac gris),Mardi,
2,LAMENTIN,107,BELEME,1129,Imp Lépini,Ordures ménagères (bac gris),Vendredi,
